"id","ident","estimated_departure_time","estimated_arrival_time","origin","destination","seats_cabin_first","seats_cabin_business","seats_cabin_coach","created_at","updated_at","flightaware_call_type"
2042264,"FDY1078","2018-07-29 23:15:00","2018-07-30 00:00:00","KPIT","KFKL",0,0,9,"2018-07-27 20:00:50.438427","2018-07-27 20:00:50.438427","AirlineFlightSchedules"
2042265,"FDY1074","2018-07-29 17:40:00","2018-07-29 18:20:00","KPIT","KFKL",0,0,9,"2018-07-27 20:00:50.449175","2018-07-27 20:00:50.449175","AirlineFlightSchedules"
2042266,"JBU2007","2018-07-29 10:30:00","2018-07-29 13:08:00","KPIT","KFLL",0,16,132,"2018-07-27 20:00:50.459423","2018-07-27 20:00:50.459423","AirlineFlightSchedules"
2042267,"SWA4650","2018-07-29 09:35:00","2018-07-29 12:10:00","KPIT","KFLL",0,0,143,"2018-07-27 20:00:50.472888","2018-07-27 20:00:50.472888","AirlineFlightSchedules"
2042268,"NKS577","2018-07-29 11:08:00","2018-07-29 13:46:00","KPIT","KFLL",0,10,135,"2018-07-27 20:00:50.483214","2018-07-27 20:00:50.483214","AirlineFlightSchedules"
2042269,"FDY696","2018-07-29 16:30:00","2018-07-29 17:35:00","KPIT","KHGR",0,0,9,"2018-07-27 20:00:50.494424","2018-07-27 20:00:50.494424","AirlineFlightSchedules"
2042270,"SWA3260","2018-07-29 15:45:00","2018-07-29 18:40:00","KPIT","KHOU",0,0,143,"2018-07-27 20:00:50.508106","2018-07-27 20:00:50.508106","AirlineFlightSchedules"
2042271,"UAL374","2018-07-29 10:25:00","2018-07-29 11:17:00","KPIT","KIAD",16,0,138,"2018-07-27 20:00:51.384309","2018-07-27 20:00:51.384309","AirlineFlightSchedules"
2042272,"UAL1163","2018-07-29 10:35:00","2018-07-29 13:20:00","KPIT","KIAH",8,0,120,"2018-07-27 20:00:52.265392","2018-07-27 20:00:52.265392","AirlineFlightSchedules"
2042273,"FDY886","2018-07-29 20:15:00","2018-07-29 21:15:00","KPIT","KJST",0,0,9,"2018-07-27 20:00:54.019469","2018-07-27 20:00:54.019469","AirlineFlightSchedules"
2042274,"FDY884","2018-07-29 17:15:00","2018-07-29 18:00:00","KPIT","KJST",0,0,9,"2018-07-27 20:00:54.035362","2018-07-27 20:00:54.035362","AirlineFlightSchedules"
2042275,"WOW148","2018-07-29 22:45:00","2018-07-30 04:45:00","KPIT","BIKF",0,0,220,"2018-07-27 20:00:54.050065","2018-07-27 20:00:54.050065","AirlineFlightSchedules"
2042276,"SWA4642","2018-07-29 10:10:00","2018-07-29 14:40:00","KPIT","KLAS",0,0,143,"2018-07-27 20:00:54.065265","2018-07-27 20:00:54.065265","AirlineFlightSchedules"
2042277,"SWA3970","2018-07-29 23:30:00","2018-07-30 04:00:00","KPIT","KLAS",0,0,175,"2018-07-27 20:00:54.075945","2018-07-27 20:00:54.075945","AirlineFlightSchedules"
2042278,"NKS333","2018-07-30 00:29:00","2018-07-30 05:03:00","KPIT","KLAS",0,10,135,"2018-07-27 20:00:54.087025","2018-07-27 20:00:54.087025","AirlineFlightSchedules"
2042279,"SWA4659","2018-07-29 11:00:00","2018-07-29 16:10:00","KPIT","KLAX",0,0,175,"2018-07-27 20:00:54.915246","2018-07-27 20:00:54.915246","AirlineFlightSchedules"
2042280,"NKS659","2018-07-29 14:00:00","2018-07-29 19:06:00","KPIT","KLAX",0,10,135,"2018-07-27 20:00:54.929749","2018-07-27 20:00:54.929749","AirlineFlightSchedules"
2042281,"FDY994","2018-07-29 20:00:00","2018-07-29 21:20:00","KPIT","KLNS",0,0,9,"2018-07-27 20:00:55.837289","2018-07-27 20:00:55.837289","AirlineFlightSchedules"
2042282,"SWA5057","2018-07-29 10:00:00","2018-07-29 12:10:00","KPIT","KMCO",0,0,143,"2018-07-27 20:00:55.847531","2018-07-27 20:00:55.847531","AirlineFlightSchedules"
2042283,"NKS721","2018-07-29 11:25:00","2018-07-29 13:36:00","KPIT","KMCO",0,10,135,"2018-07-27 20:00:55.861793","2018-07-27 20:00:55.861793","AirlineFlightSchedules"
2042284,"SWA3262","2018-07-29 22:55:00","2018-07-30 01:10:00","KPIT","KMCO",0,0,143,"2018-07-27 20:00:55.884364","2018-07-27 20:00:55.884364","AirlineFlightSchedules"
2042285,"SWA5335","2018-07-29 20:30:00","2018-07-29 22:45:00","KPIT","KMCO",0,0,175,"2018-07-27 20:00:55.89591","2018-07-27 20:00:55.89591","AirlineFlightSchedules"
2042286,"SWA5113","2018-07-29 17:35:00","2018-07-29 19:50:00","KPIT","KMCO",0,0,143,"2018-07-27 20:00:55.909421","2018-07-27 20:00:55.909421","AirlineFlightSchedules"
2042287,"FDY1794","2018-07-29 20:05:00","2018-07-29 21:25:00","KPIT","KMDT",0,0,9,"2018-07-27 20:00:55.923086","2018-07-27 20:00:55.923086","AirlineFlightSchedules"
2042288,"SWA5192","2018-07-30 00:05:00","2018-07-30 01:25:00","KPIT","KMDW",0,0,143,"2018-07-27 20:00:55.935992","2018-07-27 20:00:55.935992","AirlineFlightSchedules"
2042289,"SWA3796","2018-07-29 22:25:00","2018-07-29 23:50:00","KPIT","KMDW",0,0,143,"2018-07-27 20:00:55.945416","2018-07-27 20:00:55.945416","AirlineFlightSchedules"
2042290,"SWA3399","2018-07-29 20:35:00","2018-07-29 22:00:00","KPIT","KMDW",0,0,143,"2018-07-27 20:00:55.95431","2018-07-27 20:00:55.95431","AirlineFlightSchedules"
2042291,"SWA4870","2018-07-29 18:15:00","2018-07-29 19:40:00","KPIT","KMDW",0,0,143,"2018-07-27 20:00:56.919334","2018-07-27 20:00:56.919334","AirlineFlightSchedules"
2042292,"SWA5901","2018-07-29 11:20:00","2018-07-29 12:45:00","KPIT","KMDW",0,0,143,"2018-07-27 20:00:56.92795","2018-07-27 20:00:56.92795","AirlineFlightSchedules"
2042293,"FDY492","2018-07-29 14:00:00","2018-07-29 14:40:00","KPIT","KMGW",0,0,9,"2018-07-27 20:00:56.936283","2018-07-27 20:00:56.936283","AirlineFlightSchedules"
2042294,"FDY494","2018-07-29 20:30:00","2018-07-29 21:10:00","KPIT","KMGW",0,0,9,"2018-07-27 20:00:56.950482","2018-07-27 20:00:56.950482","AirlineFlightSchedules"
2042295,"DAL2305","2018-07-29 21:20:00","2018-07-29 23:39:00","KPIT","KMSP",16,0,142,"2018-07-27 20:01:00.806699","2018-07-27 20:01:00.806699","AirlineFlightSchedules"
2042296,"DAL1748","2018-07-29 16:39:00","2018-07-29 18:50:00","KPIT","KMSP",0,12,138,"2018-07-27 20:01:00.820819","2018-07-27 20:01:00.820819","AirlineFlightSchedules"
2042297,"DAL2756","2018-07-29 10:36:00","2018-07-29 12:56:00","KPIT","KMSP",0,12,138,"2018-07-27 20:01:00.828501","2018-07-27 20:01:00.828501","AirlineFlightSchedules"
2042298,"AAY1408","2018-07-29 21:00:00","2018-07-29 23:23:00","KPIT","KMSY",0,0,156,"2018-07-27 20:01:00.836431","2018-07-27 20:01:00.836431","AirlineFlightSchedules"
2042299,"SWA4184","2018-07-29 23:35:00","2018-07-30 02:00:00","KPIT","KMSY",0,0,143,"2018-07-27 20:01:00.844361","2018-07-27 20:01:00.844361","AirlineFlightSchedules"
2042300,"NKS436","2018-07-29 16:21:00","2018-07-29 17:50:00","KPIT","KMYR",0,10,135,"2018-07-27 20:01:00.85213","2018-07-27 20:01:00.85213","AirlineFlightSchedules"
2042301,"AAL1426","2018-07-29 12:26:00","2018-07-29 14:15:00","KPIT","KORD",0,16,144,"2018-07-27 20:01:02.754415","2018-07-27 20:01:02.754415","AirlineFlightSchedules"
2042302,"UAL1210","2018-07-29 23:20:00","2018-07-30 01:06:00","KPIT","KORD",8,0,120,"2018-07-27 20:01:03.630913","2018-07-27 20:01:03.630913","AirlineFlightSchedules"
2042303,"UAL220","2018-07-29 21:40:00","2018-07-29 23:26:00","KPIT","KORD",8,0,138,"2018-07-27 20:01:03.64138","2018-07-27 20:01:03.64138","AirlineFlightSchedules"
2042304,"UAL1574","2018-07-29 15:18:00","2018-07-29 16:46:00","KPIT","KORD",8,0,159,"2018-07-27 20:01:03.651497","2018-07-27 20:01:03.651497","AirlineFlightSchedules"
2042305,"AAL2529","2018-07-29 23:02:00","2018-07-30 00:49:00","KPIT","KORD",0,16,144,"2018-07-27 20:01:03.663216","2018-07-27 20:01:03.663216","AirlineFlightSchedules"
2042306,"AAY1404","2018-07-29 10:30:00","2018-07-29 12:51:00","KPIT","KPGD",0,0,156,"2018-07-27 20:01:04.539044","2018-07-27 20:01:04.539044","AirlineFlightSchedules"
2042307,"AAL2103","2018-07-29 22:07:00","2018-07-29 23:34:00","KPIT","KPHL",8,0,120,"2018-07-27 20:01:04.550057","2018-07-27 20:01:04.550057","AirlineFlightSchedules"
2042308,"AAL1986","2018-07-29 15:16:00","2018-07-29 16:35:00","KPIT","KPHL",0,11,88,"2018-07-27 20:01:04.557271","2018-07-27 20:01:04.557271","AirlineFlightSchedules"
2042309,"AAL1948","2018-07-29 14:08:00","2018-07-29 15:25:00","KPIT","KPHL",0,11,88,"2018-07-27 20:01:04.564371","2018-07-27 20:01:04.564371","AirlineFlightSchedules"
2042310,"AAL2057","2018-07-29 09:58:00","2018-07-29 11:15:00","KPIT","KPHL",8,0,120,"2018-07-27 20:01:04.57149","2018-07-27 20:01:04.57149","AirlineFlightSchedules"
2042311,"AAL579","2018-07-29 21:44:00","2018-07-30 02:09:00","KPIT","KPHX",8,0,120,"2018-07-27 20:01:04.579612","2018-07-27 20:01:04.579612","AirlineFlightSchedules"
2042312,"SWA4730","2018-07-29 11:10:00","2018-07-29 15:30:00","KPIT","KPHX",0,0,143,"2018-07-27 20:01:05.604654","2018-07-27 20:01:05.604654","AirlineFlightSchedules"
2042313,"AAL572","2018-07-29 11:30:00","2018-07-29 16:06:00","KPIT","KPHX",8,0,120,"2018-07-27 20:01:05.612234","2018-07-27 20:01:05.612234","AirlineFlightSchedules"
2042314,"SWA5264","2018-07-29 14:50:00","2018-07-29 17:20:00","KPIT","KRSW",0,0,175,"2018-07-27 20:01:05.62041","2018-07-27 20:01:05.62041","AirlineFlightSchedules"
2042315,"AAY1412","2018-07-30 00:25:00","2018-07-30 02:33:00","KPIT","KSFB",0,0,166,"2018-07-27 20:01:05.630411","2018-07-27 20:01:05.630411","AirlineFlightSchedules"
2042316,"UAL606","2018-07-29 11:29:00","2018-07-29 16:54:00","KPIT","KSFO",8,0,159,"2018-07-27 20:01:05.639043","2018-07-27 20:01:05.639043","AirlineFlightSchedules"
2042317,"UAL2228","2018-07-29 22:00:00","2018-07-30 03:27:00","KPIT","KSFO",8,0,138,"2018-07-27 20:01:05.646844","2018-07-27 20:01:05.646844","AirlineFlightSchedules"
2042318,"DAL1624","2018-07-29 12:00:00","2018-07-29 16:20:00","KPIT","KSLC",12,0,114,"2018-07-27 20:01:05.656498","2018-07-27 20:01:05.656498","AirlineFlightSchedules"
2042319,"AAY1414","2018-07-29 16:39:00","2018-07-29 18:58:00","KPIT","KSRQ",0,0,156,"2018-07-27 20:01:05.669435","2018-07-27 20:01:05.669435","AirlineFlightSchedules"
2042320,"SWA3690","2018-07-29 16:45:00","2018-07-29 18:25:00","KPIT","KSTL",0,0,143,"2018-07-27 20:01:05.679688","2018-07-27 20:01:05.679688","AirlineFlightSchedules"
2042321,"SWA4392","2018-07-29 22:30:00","2018-07-30 00:10:00","KPIT","KSTL",0,0,143,"2018-07-27 20:01:05.690589","2018-07-27 20:01:05.690589","AirlineFlightSchedules"
2042322,"SWA3646","2018-07-29 20:30:00","2018-07-29 22:50:00","KPIT","KTPA",0,0,143,"2018-07-27 20:01:06.61116","2018-07-27 20:01:06.61116","AirlineFlightSchedules"
2042323,"SWA4003","2018-07-29 13:30:00","2018-07-29 15:40:00","KPIT","KTPA",0,0,143,"2018-07-27 20:01:06.622353","2018-07-27 20:01:06.622353","AirlineFlightSchedules"
2042324,"SWA3902","2018-07-30 01:00:00","2018-07-30 03:15:00","KPIT","KTPA",0,0,143,"2018-07-27 20:01:06.631167","2018-07-27 20:01:06.631167","AirlineFlightSchedules"
2042325,"FDY301","2018-07-29 23:00:00","2018-07-29 23:50:00","KPIT","KAOO",0,0,9,"2018-07-27 20:01:06.642449","2018-07-27 20:01:06.642449","AirlineFlightSchedules"
2042326,"NKS658","2018-07-29 06:59:00","2018-07-29 11:35:00","KLAX","KPIT",0,10,135,"2018-07-27 20:01:08.21552","2018-07-27 20:01:08.21552","AirlineFlightSchedules"
2042327,"NKS334","2018-07-29 06:00:00","2018-07-29 10:08:00","KLAS","KPIT",0,10,135,"2018-07-27 20:01:08.223734","2018-07-27 20:01:08.223734","AirlineFlightSchedules"
2042328,"UAL1728","2018-07-29 05:44:00","2018-07-29 10:34:00","KSFO","KPIT",8,0,159,"2018-07-27 20:01:08.231944","2018-07-27 20:01:08.231944","AirlineFlightSchedules"
2042329,"AAL853","2018-07-29 13:50:00","2018-07-29 15:21:00","KCLT","KPIT",8,0,120,"2018-07-27 20:01:11.11533","2018-07-27 20:01:11.11533","AirlineFlightSchedules"
2042330,"AAL1926","2018-07-29 15:45:00","2018-07-29 17:13:00","KCLT","KPIT",8,0,120,"2018-07-27 20:01:11.147147","2018-07-27 20:01:11.147147","AirlineFlightSchedules"
2042331,"AAL1753","2018-07-29 22:25:00","2018-07-29 23:54:00","KCLT","KPIT",0,12,138,"2018-07-27 20:01:11.165725","2018-07-27 20:01:11.165725","AirlineFlightSchedules"
2042332,"AAL1749","2018-07-30 00:25:00","2018-07-30 01:50:00","KCLT","KPIT",8,0,120,"2018-07-27 20:01:11.17927","2018-07-27 20:01:11.17927","AirlineFlightSchedules"
2042333,"AAL1173","2018-07-29 23:20:00","2018-07-30 00:45:00","KORD","KPIT",0,16,144,"2018-07-27 20:01:11.189232","2018-07-27 20:01:11.189232","AirlineFlightSchedules"
2042334,"AAL2529","2018-07-29 20:54:00","2018-07-29 22:15:00","KORD","KPIT",0,16,144,"2018-07-27 20:01:11.202267","2018-07-27 20:01:11.202267","AirlineFlightSchedules"
2042335,"UAL1272","2018-07-29 12:58:00","2018-07-29 14:23:00","KORD","KPIT",8,0,159,"2018-07-27 20:01:11.215002","2018-07-27 20:01:11.215002","AirlineFlightSchedules"
2042336,"AAL1962","2018-07-30 02:09:00","2018-07-30 03:29:00","KCLT","KPIT",8,0,120,"2018-07-27 20:01:11.229417","2018-07-27 20:01:11.229417","AirlineFlightSchedules"
2042337,"UAL1741","2018-07-29 20:30:00","2018-07-29 22:05:00","KORD","KPIT",8,0,120,"2018-07-27 20:01:11.241509","2018-07-27 20:01:11.241509","AirlineFlightSchedules"
2042338,"UAL734","2018-07-29 19:00:00","2018-07-29 20:35:00","KORD","KPIT",8,0,138,"2018-07-27 20:01:11.250733","2018-07-27 20:01:11.250733","AirlineFlightSchedules"
2042339,"SWA4424","2018-07-29 19:30:00","2018-07-29 22:05:00","KDAL","KPIT",0,0,143,"2018-07-27 20:01:12.676388","2018-07-27 20:01:12.676388","AirlineFlightSchedules"
2042340,"AAY1405","2018-07-29 13:31:00","2018-07-29 15:54:00","KPGD","KPIT",0,0,156,"2018-07-27 20:01:13.798649","2018-07-27 20:01:13.798649","AirlineFlightSchedules"
2042341,"AAL1986","2018-07-29 13:10:00","2018-07-29 14:33:00","KPHL","KPIT",0,11,88,"2018-07-27 20:01:13.844664","2018-07-27 20:01:13.844664","AirlineFlightSchedules"
2042342,"AAL1948","2018-07-29 12:05:00","2018-07-29 13:18:00","KPHL","KPIT",0,11,88,"2018-07-27 20:01:15.097262","2018-07-27 20:01:15.097262","AirlineFlightSchedules"
2042343,"SWA658","2018-07-30 00:10:00","2018-07-30 03:10:00","KDEN","KPIT",0,0,143,"2018-07-27 20:01:15.11549","2018-07-27 20:01:15.11549","AirlineFlightSchedules"
2042344,"FFT276","2018-07-29 19:32:00","2018-07-29 22:46:00","KDEN","KPIT",0,0,230,"2018-07-27 20:01:15.130416","2018-07-27 20:01:15.130416","AirlineFlightSchedules"
2042345,"AAL1797","2018-07-30 00:40:00","2018-07-30 02:00:00","KPHL","KPIT",8,0,120,"2018-07-27 20:01:15.142923","2018-07-27 20:01:15.142923","AirlineFlightSchedules"
2042346,"AAL2085","2018-07-29 19:59:00","2018-07-29 21:24:00","KPHL","KPIT",8,0,120,"2018-07-27 20:01:15.153548","2018-07-27 20:01:15.153548","AirlineFlightSchedules"
2042347,"AAL1689","2018-07-29 22:29:00","2018-07-30 02:26:00","KPHX","KPIT",8,0,120,"2018-07-27 20:01:15.166185","2018-07-27 20:01:15.166185","AirlineFlightSchedules"
2042348,"AAL843","2018-07-29 16:58:00","2018-07-29 20:57:00","KPHX","KPIT",8,0,120,"2018-07-27 20:01:15.176792","2018-07-27 20:01:15.176792","AirlineFlightSchedules"
2042349,"UAL648","2018-07-29 15:50:00","2018-07-29 18:50:00","KDEN","KPIT",16,0,138,"2018-07-27 20:01:15.188205","2018-07-27 20:01:15.188205","AirlineFlightSchedules"
2042350,"SWA4495","2018-07-29 18:45:00","2018-07-29 22:40:00","KPHX","KPIT",0,0,175,"2018-07-27 20:01:16.180108","2018-07-27 20:01:16.180108","AirlineFlightSchedules"
2042351,"UAL1211","2018-07-29 23:55:00","2018-07-30 03:02:00","KDEN","KPIT",8,0,159,"2018-07-27 20:01:16.20107","2018-07-27 20:01:16.20107","AirlineFlightSchedules"
2042352,"AAL1551","2018-07-29 16:05:00","2018-07-29 18:46:00","KDFW","KPIT",16,0,124,"2018-07-27 20:01:16.216824","2018-07-27 20:01:16.216824","AirlineFlightSchedules"
2042353,"NKS436","2018-07-29 12:40:00","2018-07-29 15:24:00","KDFW","KPIT",0,10,135,"2018-07-27 20:01:16.229721","2018-07-27 20:01:16.229721","AirlineFlightSchedules"
2042354,"SWA425","2018-07-29 12:55:00","2018-07-29 15:20:00","KRSW","KPIT",0,0,143,"2018-07-27 20:01:16.240257","2018-07-27 20:01:16.240257","AirlineFlightSchedules"
2042355,"AAY1413","2018-07-29 21:31:00","2018-07-29 23:40:00","KSFB","KPIT",0,0,166,"2018-07-27 20:01:16.252437","2018-07-27 20:01:16.252437","AirlineFlightSchedules"
2042356,"UAL2229","2018-07-29 16:22:00","2018-07-29 21:10:00","KSFO","KPIT",8,0,138,"2018-07-27 20:01:16.262873","2018-07-27 20:01:16.262873","AirlineFlightSchedules"
2042357,"DAL1734","2018-07-29 23:05:00","2018-07-30 02:54:00","KSLC","KPIT",12,0,114,"2018-07-27 20:01:16.27472","2018-07-27 20:01:16.27472","AirlineFlightSchedules"
2042358,"AAY1415","2018-07-29 19:38:00","2018-07-29 21:59:00","KSRQ","KPIT",0,0,156,"2018-07-27 20:01:17.146749","2018-07-27 20:01:17.146749","AirlineFlightSchedules"
2042359,"SWA5192","2018-07-29 21:50:00","2018-07-29 23:25:00","KSTL","KPIT",0,0,143,"2018-07-27 20:01:17.15773","2018-07-27 20:01:17.15773","AirlineFlightSchedules"
2042360,"SWA4234","2018-07-29 17:00:00","2018-07-29 18:35:00","KSTL","KPIT",0,0,175,"2018-07-27 20:01:17.165553","2018-07-27 20:01:17.165553","AirlineFlightSchedules"
2042361,"SWA4656","2018-07-30 00:40:00","2018-07-30 03:00:00","KTPA","KPIT",0,0,143,"2018-07-27 20:01:17.173178","2018-07-27 20:01:17.173178","AirlineFlightSchedules"
2042362,"SWA3351","2018-07-29 11:30:00","2018-07-29 13:50:00","KTPA","KPIT",0,0,175,"2018-07-27 20:01:17.181346","2018-07-27 20:01:17.181346","AirlineFlightSchedules"
2042363,"SWA3228","2018-07-29 19:15:00","2018-07-29 21:35:00","KTPA","KPIT",0,0,143,"2018-07-27 20:01:17.189448","2018-07-27 20:01:17.189448","AirlineFlightSchedules"
2042364,"AAL403","2018-07-30 01:20:00","2018-07-30 03:56:00","KDFW","KPIT",0,12,138,"2018-07-27 20:01:17.972058","2018-07-27 20:01:17.972058","AirlineFlightSchedules"
2042365,"AAL1761","2018-07-29 23:25:00","2018-07-30 02:03:00","KDFW","KPIT",8,0,120,"2018-07-27 20:01:17.981728","2018-07-27 20:01:17.981728","AirlineFlightSchedules"
2042366,"AAL2019","2018-07-29 19:45:00","2018-07-29 22:24:00","KDFW","KPIT",0,12,138,"2018-07-27 20:01:17.990965","2018-07-27 20:01:17.990965","AirlineFlightSchedules"
2042367,"AAL1716","2018-07-29 12:05:00","2018-07-29 14:45:00","KDFW","KPIT",8,0,120,"2018-07-27 20:01:18.000185","2018-07-27 20:01:18.000185","AirlineFlightSchedules"
2042368,"DAL1072","2018-07-30 02:40:00","2018-07-30 04:30:00","KATL","KPIT",20,0,160,"2018-07-27 20:01:18.999082","2018-07-27 20:01:18.999082","AirlineFlightSchedules"
2042369,"DAL2138","2018-07-30 02:16:00","2018-07-30 03:23:00","KDTW","KPIT",16,0,142,"2018-07-27 20:01:19.895052","2018-07-27 20:01:19.895052","AirlineFlightSchedules"
2042370,"FDY1073","2018-07-29 13:15:00","2018-07-29 14:05:00","KDUJ","KPIT",0,0,9,"2018-07-27 20:01:19.906347","2018-07-27 20:01:19.906347","AirlineFlightSchedules"
2042371,"FDY553","2018-07-29 19:15:00","2018-07-29 20:05:00","KDUJ","KPIT",0,0,9,"2018-07-27 20:01:19.920913","2018-07-27 20:01:19.920913","AirlineFlightSchedules"
2042372,"UAL2329","2018-07-29 19:59:00","2018-07-29 21:24:00","KEWR","KPIT",8,0,106,"2018-07-27 20:01:20.771378","2018-07-27 20:01:20.771378","AirlineFlightSchedules"
2042373,"FDY1075","2018-07-29 18:45:00","2018-07-29 19:30:00","KFKL","KPIT",0,0,9,"2018-07-27 20:01:20.785875","2018-07-27 20:01:20.785875","AirlineFlightSchedules"
2042374,"FDY791","2018-07-29 13:30:00","2018-07-29 14:25:00","KBFD","KPIT",0,0,9,"2018-07-27 20:01:20.801126","2018-07-27 20:01:20.801126","AirlineFlightSchedules"
2042375,"FDY695","2018-07-29 21:00:00","2018-07-29 21:55:00","KBFD","KPIT",0,0,9,"2018-07-27 20:01:21.754682","2018-07-27 20:01:21.754682","AirlineFlightSchedules"
2042376,"FDY1071","2018-07-29 14:00:00","2018-07-29 14:40:00","KFKL","KPIT",0,0,9,"2018-07-27 20:01:21.763762","2018-07-27 20:01:21.763762","AirlineFlightSchedules"
2042377,"JBU2008","2018-07-30 00:10:00","2018-07-30 02:47:00","KFLL","KPIT",0,16,132,"2018-07-27 20:01:21.777901","2018-07-27 20:01:21.777901","AirlineFlightSchedules"
2042378,"FDY793","2018-07-29 16:00:00","2018-07-29 16:55:00","KBFD","KPIT",0,0,9,"2018-07-27 20:01:21.797202","2018-07-27 20:01:21.797202","AirlineFlightSchedules"
2042379,"NKS558","2018-07-30 00:45:00","2018-07-30 03:19:00","KFLL","KPIT",0,10,135,"2018-07-27 20:01:21.812013","2018-07-27 20:01:21.812013","AirlineFlightSchedules"
2042380,"SWA5271","2018-07-30 01:45:00","2018-07-30 04:25:00","KFLL","KPIT",0,0,143,"2018-07-27 20:01:21.836305","2018-07-27 20:01:21.836305","AirlineFlightSchedules"
2042381,"FDY691","2018-07-29 15:00:00","2018-07-29 16:05:00","KHGR","KPIT",0,0,9,"2018-07-27 20:01:21.853563","2018-07-27 20:01:21.853563","AirlineFlightSchedules"
2042382,"SWA3262","2018-07-29 19:35:00","2018-07-29 22:20:00","KHOU","KPIT",0,0,143,"2018-07-27 20:01:21.869888","2018-07-27 20:01:21.869888","AirlineFlightSchedules"
2042383,"SWA3902","2018-07-29 23:00:00","2018-07-30 00:25:00","KBNA","KPIT",0,0,143,"2018-07-27 20:01:21.879054","2018-07-27 20:01:21.879054","AirlineFlightSchedules"
2042384,"UAL1979","2018-07-30 02:25:00","2018-07-30 03:20:00","KIAD","KPIT",8,0,159,"2018-07-27 20:01:21.891191","2018-07-27 20:01:21.891191","AirlineFlightSchedules"
2042385,"SWA5113","2018-07-29 15:30:00","2018-07-29 16:55:00","KBNA","KPIT",0,0,143,"2018-07-27 20:01:21.903741","2018-07-27 20:01:21.903741","AirlineFlightSchedules"
2042386,"FDY300","2018-07-29 20:00:00","2018-07-29 20:50:00","KAOO","KPIT",0,0,9,"2018-07-27 20:01:22.647305","2018-07-27 20:01:22.647305","AirlineFlightSchedules"
2042387,"UAL2339","2018-07-29 23:35:00","2018-07-30 02:20:00","KIAH","KPIT",8,0,120,"2018-07-27 20:01:23.90739","2018-07-27 20:01:23.90739","AirlineFlightSchedules"
2042388,"SWA4392","2018-07-29 20:15:00","2018-07-29 21:55:00","KATL","KPIT",0,0,143,"2018-07-27 20:01:23.918592","2018-07-27 20:01:23.918592","AirlineFlightSchedules"
2042389,"DAL2174","2018-07-29 21:20:00","2018-07-29 23:15:00","KATL","KPIT",16,0,133,"2018-07-27 20:01:24.86242","2018-07-27 20:01:24.86242","AirlineFlightSchedules"
2042390,"FDY393","2018-07-29 14:00:00","2018-07-29 14:50:00","KAOO","KPIT",0,0,9,"2018-07-27 20:01:25.828869","2018-07-27 20:01:25.828869","AirlineFlightSchedules"
2042391,"DAL1462","2018-07-29 20:12:00","2018-07-29 22:01:00","KATL","KPIT",16,0,133,"2018-07-27 20:01:25.84215","2018-07-27 20:01:25.84215","AirlineFlightSchedules"
2042392,"DAL1549","2018-07-29 18:33:00","2018-07-29 20:13:00","KATL","KPIT",16,0,133,"2018-07-27 20:01:25.855523","2018-07-27 20:01:25.855523","AirlineFlightSchedules"
2042393,"DAL1939","2018-07-29 16:52:00","2018-07-29 18:32:00","KATL","KPIT",16,0,133,"2018-07-27 20:01:25.866544","2018-07-27 20:01:25.866544","AirlineFlightSchedules"
2042394,"DAL1599","2018-07-29 14:50:00","2018-07-29 16:29:00","KATL","KPIT",16,0,133,"2018-07-27 20:01:26.806513","2018-07-27 20:01:26.806513","AirlineFlightSchedules"
